,comment_id,author,text,likes,published_at,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_label,roberta_label,pipeline_label
94,Ugy8Oq9DQAiq0dveVmd4AaABAg,@aaronyau27,Who’s here to find any scene for the finale episode? 🤣,4,2025-12-26T11:08:36Z,0.0,1.0,0.0,0.0,0.09994908422231674,0.7861922979354858,0.11385863274335861,neutral,neutral,negative
95,UgxeglVnr56PK7wyypB4AaABAg,@TheShargas,Nancy pulling insane KDA...,1,2025-12-26T10:55:24Z,0.474,0.526,0.0,-0.4019,0.30663591623306274,0.6279364228248596,0.06542763859033585,negative,neutral,negative
96,UgzsRdm3j2CMFccKl3N4AaABAg,@Pirocharm,These kids ate only McDonalds with growing hormone injected into chicken because they look like adults:)))),1,2025-12-26T10:51:03Z,0.0,0.769,0.231,0.4939,0.6918360590934753,0.2612158954143524,0.04694797098636627,positive,negative,negative
97,UgwaPBWg_FMWygHDVZx4AaABAg,@officegamer7632,who here after vol 2,3,2025-12-26T10:50:11Z,0.0,1.0,0.0,0.0,0.0439625084400177,0.8610839247703552,0.09495357424020767,neutral,neutral,negative
98,Ugw3JMmgmesV9a_yAyd4AaABAg,@yoriichi-tsugikuni-n7o,0:11,0,2025-12-26T10:43:13Z,0.0,1.0,0.0,0.0,0.17425888776779175,0.6381440758705139,0.18759703636169434,neutral,neutral,positive
99,Ugya7KdIDEuvuCtBGz54AaABAg,@mablpinesie,"i was disappointed a lot i also didnt like the season 4 and i thought they gonna make something awesome for this season but its like a soup and i dont think they gonna save the whole season with just finale episode. i dont know, our childhood deserved better😔",4,2025-12-26T10:42:17Z,0.128,0.733,0.139,0.3777,0.9400936365127563,0.052459459751844406,0.007446862757205963,positive,negative,negative
100,UgydMGAujkddEnM0hCl4AaABAg,@csmeralife,Who all are here after watched S5-S5-7🙌🏻,4,2025-12-26T10:40:50Z,0.0,1.0,0.0,0.0,0.001882144482806325,0.15866024792194366,0.8394575715065002,neutral,positive,negative
101,Ugw2la076YMq-PyJNP94AaABAg,@andquanto5546,"0:15 wait that is where will and the rest entered the tunnel through in the sorcerer. That means since max and holly travel through vecna’s mind and memories it must mean that they can travel through will’s, right? That is also a key moment for him as it’s right before robin gives her speech leading to will getting his powers. I think they will escape through will’s mind.",0,2025-12-26T10:22:22Z,0.0,0.975,0.025,0.1779,0.050094909965991974,0.8449031114578247,0.10500187426805496,positive,neutral,positive
102,Ugywpof4ydEV0FpvYRV4AaABAg,@kami-hime1270,Rewatching the trailer and realizing there is not a single clip from the finale 😱,446,2025-12-26T10:13:00Z,0.0,1.0,0.0,0.0,0.40179187059402466,0.4726713001728058,0.12553682923316956,neutral,neutral,negative
103,UgzMJwTg40CPLdIBNBh4AaABAg,@kittensengaming,You die i die plssssss no,2,2025-12-26T10:10:11Z,0.833,0.167,0.0,-0.875,0.9383057355880737,0.056357983499765396,0.005336251575499773,negative,negative,negative
104,UgyfjLXv04g3-Nn8aKN4AaABAg,@firedragon2316,Who rewatching trailer after watched Volume 2 😅,5,2025-12-26T10:09:29Z,0.0,1.0,0.0,0.0,0.013747261837124825,0.6018974184989929,0.3843553066253662,neutral,neutral,negative
105,UgzMtSxCsdw2C6w_m3Z4AaABAg,@MrItsjustmeok,Is Karen the best ST character ever?,1,2025-12-26T10:09:12Z,0.0,0.588,0.412,0.6369,0.04466918483376503,0.7445105910301208,0.21082019805908203,positive,neutral,positive
106,Ugymtnz0eGsBzRyJepp4AaABAg,@pauljericklara6765,Duffer brothers were right. All theories are wrong except maybe for wormhole but it has nothing to do with time jump.,3,2025-12-26T10:09:06Z,0.093,0.907,0.0,-0.2617,0.4859868884086609,0.457412451505661,0.05660058557987213,negative,negative,negative
107,Ugwjr58QsoFHgIZPNJB4AaABAg,@pacificFJR,Just Now Finished Volume 2 😢 Soo.... everything is going to happen in final Episode! 😢,4,2025-12-26T09:54:46Z,0.0,1.0,0.0,0.0,0.7520418763160706,0.21199865639209747,0.035959500819444656,neutral,negative,positive
108,UgyI1ajhc37AlEQb1m94AaABAg,@abdisaid2718,The damn trailer was better than Vol 2...,23,2025-12-26T09:53:15Z,0.233,0.517,0.25,0.0516,0.21669332683086395,0.3084736764431,0.47483307123184204,positive,positive,positive
109,Ugx-otOimHRDhr3oYHd4AaABAg,@OnThisDay927,"Just as we saw the end of the Avengers era, we are now approaching the end of the Stranger Things era.",1,2025-12-26T09:43:31Z,0.0,1.0,0.0,0.0,0.1429506242275238,0.7414232492446899,0.11562612652778625,neutral,neutral,negative
110,Ugzj_USAAssVaMOyOzZ4AaABAg,@Meow-123X,"Volume 1 >>>>>>>>>>> volume 2 
Volume 2 was very disappointed 😢",10,2025-12-26T09:25:46Z,0.361,0.639,0.0,-0.5256,0.9478750824928284,0.04741118848323822,0.004713684320449829,negative,negative,negative
111,UgwouIxNPegoJECfxuZ4AaABAg,@abitdifferentyes,"Not a single scene in this trailer is from the new years eve episode, omg, what are you guys planningggggg 😭😭😭😭",3,2025-12-26T09:24:27Z,0.0,1.0,0.0,0.0,0.7088035941123962,0.24949359893798828,0.041702818125486374,neutral,negative,negative
112,UgxC4CMO1qk-ivhvCR14AaABAg,@layasrirajesh9453,Back after watching vol2. There is not even a single shot from Ep:8.,1,2025-12-26T09:24:03Z,0.0,1.0,0.0,0.0,0.3598347008228302,0.537826418876648,0.10233892500400543,neutral,neutral,negative
113,UgypjY9s_Q6bQHSCz1V4AaABAg,@oslubrinquez,"After watching Episode 7 (“The Bridge”), here’s my predicted death ranking for the finale — and hear me out, this lines up with what we just saw:

1. Kali – Her whole arc this season has been emotionally heavy and tied to Eleven’s choices. She’s basically pitching a suicide‑style plan with El to collapse the bridge forever, so her story feels like it’s heading for a tragic end. 

2. Eleven – She’s the core, but Episode 7 ends with her maybe agreeing with Kali’s plan. That hesitation feels like setup for huge risk — she might stay behind. 

3. Will – He’s emotionally connected and the group’s moral center now that he’s accepted himself publicly, but Vecna’s been targeting him personally before, and his connection to the bridge makes him a real target.

4. Steve – Out front in the group’s plan, right in the danger zone. His death would hit hard emotionally, especially because of his bond with Dustin—he’s been mentoring and protecting him all season, and Dustin would feel that loss deeply.

5. Hopper – Protective figure to Eleven and emotional anchor for the group; his survival is uncertain, especially if the story puts him in a sacrificial role to save Eleven.

6. Holly – Pulled around the Upside Down, nearly captured multiple times, and trapped in Vecna’s lair, her situation is extremely precarious. One wrong move and she could be gone in an instant.

7. Dustin – Usually clever and resourceful, but Episode 7 puts him in constant danger. With monsters on the move and Steve possibly sacrificing himself, Dustin could face life-or-death situations that test his limits.


Let’s see who actually makes it! Like this comment after the finale if my predictions are right—or roast me if they’re wrong.

P.S. I think most of the characters in top 5 wouldn't make it.",3,2025-12-26T09:00:57Z,0.14,0.774,0.086,-0.9656,0.47725310921669006,0.47526711225509644,0.047479841858148575,negative,negative,negative
114,UgxvicsEhC9_95L719B4AaABAg,@montycora2354,"Well, this season is the worst.
The writing is so boring, it's pure torture to watch!",2,2025-12-26T08:57:22Z,0.445,0.473,0.083,-0.8802,0.9838868975639343,0.013345443643629551,0.002767711877822876,negative,negative,negative
115,UgyE2FsiTAEf8nlNqZx4AaABAg,@Dandy-h1m,The videos was so good,0,2025-12-26T08:52:21Z,0.0,0.517,0.483,0.5777,0.0025757995899766684,0.010309184901416302,0.9871150255203247,positive,positive,positive
116,UgwtD6VewYLj0pO8sph4AaABAg,@eggos_01,Noah's acting was peak ❤,27,2025-12-26T08:47:30Z,0.0,1.0,0.0,0.0,0.001443955348804593,0.024492835626006126,0.9740632176399231,neutral,positive,negative
117,UgwTz3VE_c_UEsR8w654AaABAg,@HarrYY-x7p,That was holly falling nobody guessed that omg 😮,6,2025-12-26T08:45:35Z,0.186,0.814,0.0,-0.1531,0.5503721237182617,0.36516204476356506,0.08446580171585083,negative,negative,negative
118,UgymHF3bZaDqwHC-a3t4AaABAg,@Foodissoimportant,"if you don't like the series anymore then shut the hell up and go on with your worthless, collapsing, fragile little life and leave this goddamn awesome series alone, cause at least they're successful unlike some of these freaks that's just insecure and stuck on the mindset of old shitty times.",7,2025-12-26T08:10:12Z,0.367,0.512,0.121,-0.9457,0.9254089593887329,0.06292237341403961,0.011668691411614418,negative,negative,positive
119,UgxCWdH_Zt4B7BRjMGp4AaABAg,@og_prince03,whos here after volume 2,3,2025-12-26T08:09:28Z,0.0,1.0,0.0,0.0,0.04067583009600639,0.8949421644210815,0.06438200920820236,neutral,neutral,positive
120,UgwbTUZ58q_JkSbH7oV4AaABAg,@Foodissoimportant,"these shitheads needs to lick their own asses to shut the hell up, specifically on the part where will came out as gay. bunch of assholes are saying that it's just a waste of time, where in fact, a LOT of people that's part of LGBTQ are much successful that these suckers and they have much better life than they have. some are defending themselves that they're not homophobic but they feel that the coming out part was just a waste, well guess what IT IS BIG DEAL because vecna knows and SHOWED i will that if he didn't come out  he will be all ALONE because it's his biggest secret, that he's gay and he wasn't able to fully accept himself because he's scared of what other people might think and guess another what HE'S RIGHT because this world doesn't need lectures about ""god made male and female do there shouldn't be gay or anything"" well then why did people invent technology when in god's time there wasn't? but hey, people benefited from it when they accepted it, people's lives became more easier didn't? as well as letting someone accept THEMSELVES.

maybe there are just people that's JEALOUS because will is now free to be himself without hiding or pretending to be anything or someone and yet everyone that he loves STILL LOVES HIM, something that those nasty shitheads might not have that's why they found it disturbing, what a bunch of satan's little dolls.",9,2025-12-26T08:05:58Z,0.142,0.701,0.156,0.6448,0.6509196162223816,0.28579995036125183,0.06328044831752777,positive,negative,negative
121,UgwriuSmp_rr0xrOkXN4AaABAg,@bitratebenny2856,Bro I loved Dustin in Volume 2 but even this trailer couldn't dress up that he had zero action in episodes 5-7,0,2025-12-26T08:02:05Z,0.0,0.886,0.114,0.3506,0.2820221781730652,0.36078545451164246,0.35719242691993713,positive,neutral,negative
122,UgydnPqCOckAkCIEUxF4AaABAg,@shafaqrafiq8452,"I don't know why, but I am having this theory or guessing that Vecna will be the Snape was for harry potter, protecting him the whole time. I guess, Eight, would be the villain as she can create memories and nested memories, it's Henry Trapped in eight's mind.. kind of thing
And Will came out of the hive mind in vol2 with EL, but Henry didn't try to stop EL, like why? Did he want will to be out of there?",4,2025-12-26T08:01:14Z,0.104,0.787,0.11,-0.4902,0.23951858282089233,0.6997225880622864,0.06075887009501457,negative,neutral,negative
123,Ugw1b1BDIEbcD4YL6xd4AaABAg,@JustinBelmonte1978,Volume 2 was pretty good though I was a bit disappointed by it.,0,2025-12-26T08:00:36Z,0.191,0.432,0.377,0.4588,0.20441623032093048,0.38159552216529846,0.41398823261260986,positive,positive,positive
124,UgztaJq5K-EDO0kyYF94AaABAg,@mendo707savmrb8,F this show. Stopped watching as soon as Will came out as a fag! Tired of this BS. Ruined the show. Not to mention the acting is straight trash,1,2025-12-26T07:51:44Z,0.321,0.625,0.054,-0.8553,0.9804040789604187,0.016346994787454605,0.0032489721197634935,negative,negative,negative
125,Ugxdoa6pVoTiPvTXtbl4AaABAg,@izaanspace,"Action was missing, which I was expecting in volume 2. Not as good as stranger things is",2,2025-12-26T07:41:14Z,0.248,0.752,0.0,-0.5583,0.8797333836555481,0.10671191662549973,0.013554655946791172,negative,negative,negative
126,UgxpfpB2A4_i8YClW2J4AaABAg,@niranperera1629,Who’s here after watching volume 2??,3,2025-12-26T07:37:46Z,0.0,1.0,0.0,0.0,0.01877981424331665,0.9039937257766724,0.0772264376282692,neutral,neutral,negative
127,UgzxeyTB0MXFGOPoIFR4AaABAg,@Hehesckmcck,Vol2 was a horrible 😂 wtf who wrote that,5,2025-12-26T07:36:17Z,0.593,0.407,0.0,-0.8074,0.9434590935707092,0.04891633614897728,0.007624670397490263,negative,negative,negative
128,UgyqGYsjhsrXuAlXG0N4AaABAg,@zoro7590,I love this series but vol 2 was a total disappointment,5,2025-12-26T07:31:00Z,0.341,0.46,0.199,-0.431,0.6174727082252502,0.2356957495212555,0.14683155715465546,negative,negative,negative
129,UgwPN5FyY30hiceiOK54AaABAg,@ZakStorm2016,sound track,0,2025-12-26T07:30:36Z,0.0,1.0,0.0,0.0,0.12981438636779785,0.7102420926094055,0.15994355082511902,neutral,neutral,positive
130,UgxZvykzP91m5J_Axi94AaABAg,@Strange_Things85,Just finished Vol 2 who's here,1,2025-12-26T07:27:11Z,0.0,1.0,0.0,0.0,0.0389690175652504,0.8282033801078796,0.13282756507396698,neutral,neutral,positive
131,Ugzv4HNfOm21GU-JYD14AaABAg,@RitikaS2008,Who’s here after volume 2???,8,2025-12-26T07:25:28Z,0.0,1.0,0.0,0.0,0.02095632068812847,0.9080142378807068,0.0710294172167778,neutral,neutral,negative
132,Ugx5R90fXIhXGNsS3Ld4AaABAg,@manwiththeplan67,"So far they(duffers) have literally betrayed every character. Hopper is still stuck with his anxiety of losing eleven. Murray is now a cliche with nothing new to add to the story. Eleven is still acting like a child who can't think for herself. Mike is still a follower who refuses to listen( he literally didn't hear that they found Holly because he was too busy screaming), Nobody cares about Jonathan and Nancy, they could have just shown them happy at the end and that would have achieved the same, neither one of them changed or grew from their experience. Dustin and Steve are the only real organic character growth we have gotten all of season 5. I mean for God sakes, Nancy just killed people and acts as if she didnt feel any guilt or shame about it. 

Blah blah blah, Will is gay but we wasted 10 damn minutes of screen time on something pointless. And everybody sitting around crying would not have been a real reaction. NOBODY CARES that you like men. The world is collapsing and all Will can think about is what genitals he finds attractive. Wokeness is the real mind flayer here. It's as if Netflix executives are trying to destroy another series with pointless garbage instead of write a meaningful and interesting story.

And this shit company is buying Harry Potter. God help us all!!!",6,2025-12-26T07:23:10Z,0.152,0.717,0.13,-0.7265,0.9468433856964111,0.04790432006120682,0.005252330098301172,negative,negative,negative
133,UgxCWMEpBrQbz13pyWV4AaABAg,@jackraider1039,Who's here after finishing Volume 2?,0,2025-12-26T07:19:43Z,0.0,1.0,0.0,0.0,0.01746230572462082,0.9285549521446228,0.053982749581336975,neutral,neutral,negative
134,UgzQSvnAMnmuYlWX-1N4AaABAg,@Charuflying,Steve die ok but if steve die I dieeee 🙄,2,2025-12-26T07:16:40Z,0.542,0.347,0.111,-0.802,0.8182835578918457,0.16633352637290955,0.015382862649857998,negative,negative,negative
135,Ugz3FXEjs-KJNr9kjU94AaABAg,@sarahtwofive,Nancy looked so badass in the last scene. Damn,1,2025-12-26T06:33:44Z,0.408,0.592,0.0,-0.5881,0.005500018130987883,0.054810475558042526,0.9396894574165344,negative,positive,negative
136,UgwVhdnmuA_8Q1ACHxV4AaABAg,@sarahtwofive,"Guys Nothing has yet happened to Steve,Duffer brother please keep it that way only 🙏🙏",2,2025-12-26T06:33:13Z,0.0,0.859,0.141,0.3182,0.050809696316719055,0.6595551371574402,0.28963521122932434,positive,neutral,negative
137,UgzToI0cFX2tj3QHpO14AaABAg,@kevindisanza6410,"Such a phenomenal ending to volume 1, and volume 2 was a bit of a letdown overall. Hopefully they land the plane in the finale..",10,2025-12-26T06:33:12Z,0.0,0.881,0.119,0.4019,0.05785263329744339,0.18857334554195404,0.753574013710022,positive,positive,negative
138,Ugw7cnVtTmvPkSI1fHZ4AaABAg,@aizaballesteros877,Well.. i have to wait for last   episode by January 1 if it disappoint me or not,2,2025-12-26T06:28:04Z,0.162,0.838,0.0,-0.4019,0.38417938351631165,0.5648549795150757,0.050965629518032074,negative,neutral,negative
139,UgyuT0b_9R1laJPwqXJ4AaABAg,@bo8411,"Hospital was disappointing...
No deaths? That's crazy.
But still a good volume",8,2025-12-26T06:18:35Z,0.218,0.528,0.254,0.3716,0.8051950335502625,0.16109590232372284,0.0337090790271759,positive,negative,positive
140,UgwdLCYyy_pSifDVdZ94AaABAg,@Chekers400,Bro this woke shit is still in shows why !!!,3,2025-12-26T06:00:22Z,0.332,0.668,0.0,-0.6679,0.9217080473899841,0.06903225928544998,0.009259652346372604,negative,negative,negative
141,Ugy56Au03cPoitDxWal4AaABAg,@hannah-abce,"Me alegra tanto no haber visto el trailer antes del volumen 2, hubiera arruinado tantos momentos épicos.",0,2025-12-26T05:59:35Z,0.121,0.879,0.0,-0.296,0.09308505058288574,0.8184338212013245,0.08848115056753159,negative,neutral,negative
142,UgwYYcgbpWYDxJxpG9B4AaABAg,@Rahul-ph7qz,Nancy and Jonathan surviving are a spoiler in this trailer,4,2025-12-26T05:52:04Z,0.0,0.784,0.216,0.296,0.33700937032699585,0.6024216413497925,0.06056896969676018,positive,neutral,negative
143,Ugx9Wn5nYiNn4Oh7nKh4AaABAg,@ChitownEgrant22,"Goddamn, it was literally stupid and a waste of time for will to come out of closet when everyone knew he was guy it’s obvious. Literally waste of time, made no damn sense to put that in there. WOW!!! 😂😂😂😂😂 dense!!!!",5,2025-12-26T05:49:33Z,0.326,0.592,0.081,-0.9124,0.9565351009368896,0.03747440502047539,0.005990574602037668,negative,negative,negative
144,UgxL8FoAOPgJczC3wal4AaABAg,@sushilsharma1425,"My favourite web series stranger things I am excited part 5,6,7 this video",0,2025-12-26T05:47:21Z,0.0,0.821,0.179,0.34,0.0011486472794786096,0.0069673736579716206,0.9918839931488037,positive,positive,positive
145,Ugx3JkhIS1LcLbZewzt4AaABAg,@gamerrrdude4405,"That was the worst 3 hours ever! Who the hell thought of the idea of a third world called the abyss that has nothing to do with anything leading up to this point? They clearly came up with that last minute as Vecna’s original plan was to reshape Hawkins and Will was never dragged to the abyss in previous episodes. What was Vecna doing in the Upside Down library anyway? The monologues with the characters too are just so tiresome. I’m trying really hard to picture an ending that is satisfying given there is only one episode left, but I can’t see it. There are now even more plot holes than before!",5,2025-12-26T05:43:23Z,0.066,0.878,0.057,-0.4707,0.950153112411499,0.043771300464868546,0.006075625773519278,negative,negative,negative
